,meanTumor,meanControl,Pvalue,Log2FC
105,0.22982995304403,0.1893490186064507,0.5576280483685815,0.0404809344375793
106,237.28792691472663,244.42719908270058,0.7096033424369448,-7.139272167973957
107,15.470295037168396,16.336791725324368,0.7096219861884392,-0.866496688155971
108,23.5638345380888,26.25143958947845,0.18889052123875924,-2.687605051389653
109,0.0,0.0,,0.0
110,1.3993871895351553,2.1056466747445337,0.09361069617864234,-0.7062594852093784
111,0.04294541470304126,0.15645822108650895,0.11124316106993241,-0.1135128063834677
112,0.0,0.0,,0.0
113,0.0,0.0,,0.0
114,0.0,0.0,,0.0
115,0.0,0.0,,0.0
116,0.7825983874931906,0.7091648039276226,0.7903643567494516,0.07343358356556795
117,37.15199514467083,37.274703137967094,0.9859635971782039,-0.12270799329626669
118,0.0,0.028593385023311043,0.3739009663000589,-0.028593385023311043
119,9.062004103325743,9.408097081036365,0.7465751900807752,-0.3460929777106223
120,0.40831518048828586,0.16075563358313966,0.31350382922464975,0.2475595469051462
121,65.86575554494031,60.26153705210529,0.19709534025036346,5.604218492835024
122,5.34899713887324,7.718131983670424,0.14401276515527073,-2.369134844797184
123,0.04294541470304126,0.0,0.373900966300059,0.04294541470304126
124,0.6309274345772978,0.586196438841117,0.8097012893090425,0.04473099573618078
125,0.9308138422274347,1.0761687206107549,0.6293948962393141,-0.14535487838332017
126,4.785772872235636,5.866436093106201,0.29889243785501624,-1.0806632208705649
127,38.98639369913493,41.13611526811888,0.6560579585840169,-2.1497215689839493
128,1.2175104775616148,1.0562221621488055,0.5417982727744011,0.1612883154128093
129,34.956166738584685,29.21955179479679,0.28438079616889794,5.736614943787895
130,0.08228197992857351,0.1278648360631979,0.58172787088925,-0.045582856134624386
131,37.035176133565464,23.443600052557773,0.2585348864077,13.591576081007691
132,5.911958939447118,4.00305817217059,0.6550510364552469,1.9089007672765277
133,0.5625667222358331,0.27387905514816074,0.27821612748040836,0.2886876670876724
134,6.855418612016526,5.29451639107188,0.20277811290449757,1.5609022209446453
135,3.370986037796955,3.2008725098441957,0.822103625692662,0.17011352795275947
136,0.5275064881065975,0.49367063578620707,0.90975884817428,0.033835852320390436
137,11.424041660861086,12.463615185580622,0.8393487931721199,-1.0395735247195361
138,63.87672928292748,59.952478305074656,0.581557623669438,3.9242509778528216
139,254.7338424839928,273.1378289089696,0.2903005975639243,-18.403986424976807
140,0.3048942340175856,0.16260481059142426,0.48864118919029914,0.14228942342616133
141,0.21951753493443027,0.3378114731797597,0.38645344389527,-0.11829393824532941
142,0.12161854515410579,0.028593385023311043,0.2769914025640322,0.09302516013079475
143,0.1734774010768072,0.032890797519941777,0.3057985262347373,0.14058660355686542
144,0.0,0.0,,0.0
145,0.24905581237328991,0.1521608085898782,0.5377368692776863,0.0968950037834117
146,0.0,0.0,,0.0
147,8.422093764319326,6.71868391544496,0.10096786654391088,1.703409848874366
148,0.8074995548086868,0.28372399866964526,0.039163538461655184,0.5237755561390416
149,0.7882736954794268,0.39010177224968956,0.271794580793593,0.39817192322973727
150,11.378431769239988,9.947242078845326,0.21155927811836522,1.4311896903946622
151,0.07867313045106453,0.06393241803159895,0.8706449517505906,0.014740712419465576
152,41.67054162911898,14.62388477709617,0.21878286252428902,27.046656852022807
153,1.914074621569881,1.4376771078371335,0.535941629783859,0.4763975137327474
154,4.31285373062216,3.3705133539135783,0.41495746689330076,0.9423403767085814
155,0.0,0.0,,0.0
156,0.8700415450850731,0.6439822673678006,0.6617232562331345,0.22605927771727252
157,0.111306127044506,0.3037225586996949,0.12114108174594829,-0.1924164316551889
158,67.37094774116082,68.0375434408587,0.841255786288688,-0.6665956996978792
159,6.823893276495416,6.348941377780501,0.3160056630326509,0.47495189871491483
160,18.32491681320285,11.065633197659546,0.2641851179187148,7.259283615543305
161,0.24323709030821158,0.03104162051165717,0.20403342080756598,0.2121954697965544
162,0.2039005250826793,0.05963500553496822,0.25925326326784165,0.14426551954771108
163,25.70399229870345,23.504821366346324,0.46242770040401293,2.199170932357127
164,0.0,0.0,,0.0
165,9.783395463780122,12.849392504102719,0.05159972422010311,-3.0659970403225962
166,6.752808561243455,5.34655001872283,0.13639675620394898,1.406258542520625
167,69.53751828651151,77.43620825449686,0.018510493789912034,-7.898689967985348
168,0.49059716041685936,0.41958460124604313,0.8562686085084932,0.07101255917081623
169,1.7067086610885347,2.286348866789623,0.14652576360626904,-0.5796402057010883
170,4.63881298031249,5.85735830292746,0.13778101935742343,-1.21854532261497
171,0.23653352167612077,0.37565074324449377,0.5018497101263399,-0.139117221568373
172,0.0,0.0,,0.0
173,0.715790003337526,0.30861902967638716,0.39519026214231745,0.4071709736611388
174,0.0,0.0,,0.0
175,0.0,0.0,,0.0
176,0.0,0.0,,0.0
177,0.0,0.0,,0.0
178,0.0,0.0,,0.0
179,0.0,0.0,,0.0
180,0.0,0.0,,0.0
181,0.0,0.0,,0.0
182,0.04294541470304126,0.0,0.373900966300059,0.04294541470304126
183,0.0,0.0,,0.0
184,0.0,0.0,,0.0
185,0.03933656522553226,0.0,0.3739009663000589,0.03933656522553226
186,0.0,0.0,,0.0
187,0.0,0.032890797519941777,0.3739009663000589,-0.032890797519941777
188,0.0,0.0,,0.0
189,0.12522739463161478,0.08822839055827925,0.7004207424431815,0.036999004073335534
190,0.07557841129648274,0.08822839055827925,0.850610837437952,-0.012649979261796507
191,49.3531693338741,49.38815880887582,0.9972844642342359,-0.03498947500172278
192,0.0,0.0,,0.0
193,0.07196956181897375,0.19179725409479684,0.30813651276793425,-0.11982769227582309
194,38.68931069482176,47.65694725294194,0.06458450410853105,-8.967636558120176
195,26.639887918167716,25.260690349382447,0.3880742140203133,1.3791975687852691
196,0.7645541401056456,0.15830739809479352,0.02121169978290046,0.606246742010852
197,0.07557841129648274,0.0,0.12346884104761476,0.07557841129648274
198,0.0,0.0,,0.0
199,9.610293266607323,7.107110802884765,0.2688296416732146,2.503182463722558
200,0.0,0.0,,0.0
201,0.3399544681468211,0.05963500553496822,0.3803794283571192,0.2803194626118529
202,1.1968856413424154,1.037421719078879,0.6449515034870044,0.15946392226353634
203,38.63987907643486,41.257176561806325,0.27783263041910106,-2.6172974853714663
204,0.3260332005597123,0.15890645657485505,0.41454051514280726,0.16712674398485725
205,1.7750693734299994,1.8086697640298157,0.922174755622753,-0.03360039059981634
206,23.396136207518662,18.774846256769724,0.2522022101691712,4.621289950748938
207,12.443159145153457,13.708095588933475,0.3857097037966871,-1.2649364437800177
208,25.926425877505466,27.053292398501004,0.7389131996997684,-1.126866520995538
209,0.4716680664623019,0.5588531723460292,0.6422841469223091,-0.08718510588372724
210,0.0,0.0,,0.0
211,0.0,0.0,,0.0
212,0.0,0.0,,0.0
213,0.09789898978032446,0.06148418254325281,0.7407635987118628,0.036414807237071654
214,0.0,0.0,,0.0
215,0.0,0.0,,0.0
216,0.0,0.0,,0.0
217,0.0,0.0,,0.0
218,0.0,0.0,,0.0
219,1.6742290157909536,0.7273141869493877,0.1964918869723158,0.946914828841566
220,0.04294541470304126,0.0,0.373900966300059,0.04294541470304126
221,0.0,0.0,,0.0
222,0.0,0.0,,0.0
223,0.0,0.0,,0.0
224,0.0,0.0,,0.0
225,0.0,0.0,,0.0
226,0.0,0.0,,0.0
227,0.0,0.0,,0.0
228,0.03933656522553226,0.0,0.3739009663000589,0.03933656522553226
229,0.222612254089012,0.23734190517974985,0.9456487842078263,-0.014729651090737844
230,0.0,0.0,,0.0
231,0.0,0.0,,0.0
232,6.043652663328562,3.4461918940430465,0.1861576120447652,2.597460769285515
233,117.9849830132761,106.35709377820378,0.574114041483659,11.627889235072331
234,2.4087947617871763,0.8450254065040207,0.09051695904089975,1.5637693552831555
235,0.03933656522553226,0.032890797519941777,0.9060275915505075,0.006445767705590487
236,148.69186701312242,185.9001490388179,0.1414328097272334,-37.20828202569547
237,0.0,0.0,,0.0
238,1.3271208623414787,0.723307159945738,0.19968649355770185,0.6038137023957407
239,22.981019145434942,31.35544255905776,0.0466379150776991,-8.374423413622818
240,0.118523825999524,0.09682321555154072,0.8292445151926887,0.021700610447983285
241,0.0,0.0,,0.0
242,0.8638521067759095,0.7939852259623139,0.880549042532318,0.0698668808135956
243,3.192421409926221,2.290407895361373,0.36652398584684054,0.9020135145648478
244,0.0,0.0,,0.0
245,0.0,0.0,,0.0
246,1.1962181597236277,1.1437994926589232,0.8845496035958597,0.05241866706470444
247,0.0,0.0,,0.0
248,0.03933656522553226,0.06208324102331434,0.7723976754181189,-0.022746675797782077
249,57.31626266030147,72.2185494530001,0.26522448397432175,-14.902286792698625
250,2.2379773499685016,3.5089444826086216,0.22242248519613325,-1.27096713264012
251,51.01319474158017,45.77316429318872,0.5034790963137158,5.240030448391451
252,0.3152066521271853,0.08822839055827925,0.21257931405369648,0.22697826156890605
253,1.656031417107548,1.2655177392172057,0.3345448065035625,0.3905136778903424
254,0.8415315282920678,0.3476564167012442,0.2366667685426391,0.4938751115908236
255,20.091053832876323,18.79372907906023,0.26860475257013466,1.297324753816092
256,23.027438970856497,21.934006850334217,0.7361521045306936,1.0934321205222801
257,7.320462510273214,6.829835869371397,0.7484995805704178,0.49062664090181674
258,9.290291665400991,8.89513094683637,0.5306519310469162,0.39516071856462176
259,25.27967849300514,17.325505406055306,0.012419992323117432,7.954173086949833
260,0.0,0.0,,0.0
261,0.0,0.03104162051165717,0.373900966300059,-0.03104162051165717
262,1.1254302098463687,2.137287353736253,0.012068737402451946,-1.0118571438898842
263,30.880455447162163,33.72674986960532,0.4923018849325983,-2.846294422443158
264,1.2778425952504315,0.1911981956147353,0.17979672866323435,1.0866443996356963
265,0.0,0.0,,0.0
266,0.0,0.0,,0.0
267,0.0,0.0,,0.0
268,0.0,0.0,,0.0
269,0.0,0.0,,0.0
270,0.03933656522553226,0.0,0.3739009663000589,0.03933656522553226
271,0.0,0.06393241803159895,0.11644917221371029,-0.06393241803159895
272,0.04294541470304126,0.1168217755815903,0.4417955301856766,-0.07387636087854904
273,82.64306160314142,102.61303280207756,0.1523990742894447,-19.969971198936136
274,1.5917936845665197,1.9150475376098601,0.10788966178047697,-0.3232538530433404
275,12.821808020898153,13.235631163894675,0.8844458093593685,-0.413823142996522
276,0.18327568886347978,0.12111918807822103,0.5872950701303193,0.06215650078525875
277,16.356947553440097,15.665875531163243,0.9037006433820071,0.6910720222768543
278,2.254469269170247,2.410619351972452,0.703493886554053,-0.15615008280220533
279,0.0,0.0,,0.0
280,76.51600048358475,86.27219002189793,0.2606765220497084,-9.75618953831318
281,0.28308778585667105,0.12296836508650562,0.3089934463033745,0.16011942077016544
282,0.48337946146184135,0.2569797906546188,0.4265241279178421,0.22639967080722256
283,0.0,0.032890797519941777,0.3739009663000589,-0.032890797519941777
284,3.1244368633859376,2.989180698855549,0.8507159135424499,0.13525616453038847
285,0.0,0.028593385023311043,0.3739009663000589,-0.028593385023311043
286,0.0,0.0,,0.0
287,0.04294541470304126,0.0,0.373900966300059,0.04294541470304126
288,0.04294541470304126,0.0,0.373900966300059,0.04294541470304126
289,0.0,0.0,,0.0
290,0.0,0.0,,0.0
291,0.0,0.0,,0.0
292,0.16456395985714703,0.14541516060490134,0.891302538911637,0.01914879925224569
293,0.0,0.0,,0.0
294,68.36711659239269,30.685605527647976,0.14554293604925347,37.68151106474471
295,1.6770269695708329,0.7859894594491138,0.3264897363848684,0.8910375101217191
296,0.07557841129648274,0.028593385023311043,0.3850559422090647,0.04698502627317169
297,0.4078010501653586,0.028593385023311043,0.1500353569096576,0.37920766514204757
298,0.5196213075327919,0.15400998559816279,0.10233997515401197,0.3656113219346291
299,0.7163041336604531,0.2526823781579881,0.20993164574996406,0.463621755502465
300,0.36176091630773555,0.028593385023311043,0.06987879048437669,0.3331675312844245
301,0.2655576687920533,0.19364643110308144,0.666828632538597,0.07191123768897184
302,0.7381105818213677,0.24898402414141887,0.28935752342068943,0.48912655767994884
303,0.0,0.0,,0.0
304,438.4403953856238,550.3089866453498,0.03791950042269573,-111.86859125972603
305,0.12161854515410579,0.032890797519941777,0.3064395258536035,0.08872774763416402
306,0.22982995304403,0.5508574058328292,0.0008794802884199497,-0.3210274527887992
307,0.0,0.03104162051165717,0.373900966300059,-0.03104162051165717
308,0.15425154174754727,0.1874998415981661,0.6595356295527878,-0.033248299850618834
309,0.7712577087377364,2.3403323381635377,0.2386483527420744,-1.5690746294258013
310,0.0,0.03104162051165717,0.373900966300059,-0.03104162051165717
311,7.524076207198211,9.870083789999613,0.6216981012510858,-2.346007582801403
312,0.03933656522553226,0.0,0.3739009663000589,0.03933656522553226
313,0.08228197992857351,0.06148418254325281,0.707453428713262,0.020797797385320706
314,7.532692883043168,4.000334977769164,0.17045962783991891,3.5323579052740044
315,0.0,0.0,,0.0
316,3.7473357033105876,3.645642527589962,0.8085726132067947,0.10169317572062564
317,0.23653352167612077,0.05963500553496822,0.09276979229377792,0.17689851614115254
318,0.0,0.0,,0.0
319,0.0,0.0,,0.0
320,40.18338566686335,24.17107613703412,0.26402334740950795,16.01230952982923
321,3.597577857607561,2.9989033517467347,0.4516029094986858,0.5986745058608265
322,0.04294541470304126,0.057186770046622086,0.8518711045167098,-0.014241355343580828
323,0.295095946230913,0.15156175010981668,0.1925962047759278,0.14353419612109633
324,0.0,0.0,,0.0
325,0.0,0.0,,0.0
326,14.055434251860333,12.201990178052947,0.14084067914857154,1.8534440738073865
327,0.7494512605768219,0.22039063911810786,0.057375548497488035,0.529060621458714
328,2.607390695127705,1.261272328288675,0.24031712005576952,1.3461183668390297
329,148.2564555358533,107.66187030175007,0.2207862825766258,40.59458523410322
330,3.304622320754758,1.282108330723667,0.2747852015335544,2.022513990031091
331,0.8446262474466498,0.08578015506993314,0.1482513426572338,0.7588460923767166
332,3.109491822812897,0.8388788169991052,0.30899087084989685,2.270613005813792
333,74.0535778128121,54.18189902164172,0.133579274882374,19.871678791170375
334,0.2861825050112528,0.032890797519941777,0.16411135419359793,0.253291707491311
335,0.1180096956765968,0.0,0.373900966300059,0.1180096956765968
336,6.778584637908946,5.2992784812598925,0.032670289968817955,1.479306156649053
337,0.0,0.0,,0.0
338,0.7224935719696167,0.12296836508650562,0.28993553623830093,0.5995252068831111
339,56.370527080388115,61.35950436910048,0.4309524317538211,-4.988977288712363
340,0.524925899274943,0.6544782709374467,0.7038090616082399,-0.12955237166250366
341,6.248947677641257,7.685085181446183,0.12375613923747579,-1.4361375038049262
342,0.2727753677470713,0.06148418254325281,0.03253055829553208,0.21129118520381848
343,0.27226123742414404,0.0949740385432561,0.3507964269780258,0.17728719888088795
344,0.0,0.0,,0.0
345,0.0,0.0,,0.0
346,7.04929354714729,12.94211422327165,0.05682160165767715,-5.8928206761243604
347,38.22155080707726,25.690193519633695,0.18934484881807212,12.531357287443562
348,0.31211193297260353,0.1278648360631979,0.10157556234118739,0.18424709690940563
349,0.5062141702686104,0.21609322662147712,0.10290574576953364,0.29012094364713326
350,0.22622110356652103,0.06148418254325281,0.08877845983035522,0.16473692102326823
351,47.929163957592436,27.370549196488835,0.2049698107045934,20.558614761103602
352,0.08228197992857351,0.06578159503988355,0.8421095974116033,0.016500384888689962
353,0.27947893637916205,0.24223837615644206,0.7391703762732384,0.03724056022271999
354,0.0,0.0,,0.0
355,1.2128733674382515,0.5355169328545908,0.29962035755086464,0.6773564345836607
356,1.1160026383037815,0.5155183728245413,0.06494948735895374,0.6004842654792403
357,140.4657762158553,191.83906063254815,0.10061825282010314,-51.373284416692854
358,0.03933656522553226,0.0,0.3739009663000589,0.03933656522553226
359,0.36176091630773555,0.0949740385432561,0.1355642636890057,0.26678687776447946
360,0.10460255841241523,0.18505160610981997,0.2337114705018603,-0.08044904769740474
361,0.344744929566045,0.15645822108650895,0.013566448391214946,0.18828670847953607
362,30.811151324158416,36.76327161496564,0.20414963608982412,-5.952120290807223
363,0.0,0.0,,0.0
364,6.8712529868165015,4.410795984604083,0.09934175811672828,2.4604570022124186
365,1.10178460534197,0.30801997119632557,0.23676029206125754,0.7937646341456444
366,0.03933656522553226,0.032890797519941777,0.9060275915505075,0.006445767705590487
367,6.4577071654554485,1.7801283805746049,0.08265804692892095,4.677578784880843
368,1.0610490632264982,0.2093475786365003,0.05331149160586091,0.8517014845899978
369,0.0,0.0,,0.0
370,0.2660717991149805,0.22223981612639246,0.7340563285642283,0.043831982988588064
371,0.0,0.0,,0.0
372,90.64676606745196,94.23442754171413,0.5864870201221577,-3.5876614742621626
373,0.0,0.0,,0.0
374,13.049051935553434,11.372026949192566,0.2829720995865234,1.677024986360868
375,2.597157677444583,3.121238944279179,0.5359104816485998,-0.524081266834596
376,8.241996682696827,5.904119358466635,0.39165059472259944,2.3378773242301927
377,66.62850675180779,66.69934245391232,0.9884263308064343,-0.0708357021045316
378,0.6992881469187625,0.5155183728245413,0.4395082650881279,0.18376977409422124
379,0.08589082940608252,0.0,0.373900966300059,0.08589082940608252
380,85.53652386202783,59.11239469827239,0.12050581369300067,26.424129163755445
381,1.2292218725611541,0.23979014066809592,0.06161717636740858,0.9894317318930582
382,0.12883624410912378,0.06148418254325281,0.6379958351885383,0.06735206156587098
383,2.429572949302236,0.6575255649058545,0.14669440646346765,1.7720473843963818
384,0.2329246721986118,0.06148418254325281,0.2384179962501502,0.171440489655359
385,0.3773779261594865,0.2117958141248464,0.046448125188668116,0.1655821120346401
386,20.938774799477553,20.070558640336404,0.7739327912424715,0.8682161591411486
387,0.7832658691119784,0.4284880992263851,0.276210722679338,0.3547777698855933
388,0.0,0.0,,0.0
389,0.0,0.0,,0.0
390,0.5110046316878343,0.45648242576963455,0.7395261904625932,0.05452220591819973
391,0.0,0.0,,0.0
392,0.0,0.0,,0.0
393,0.04294541470304126,0.09007756756656386,0.5127550106609697,-0.047132152863522604
394,1.3674856882128654,1.5619475930199622,0.7185894296336333,-0.1944619048070968
395,13.821263954067641,17.583169970832085,0.13823739159065754,-3.761906016764444
396,10.291062687374017,11.68354060455458,0.6264616010700232,-1.3924779171805621
397,13.725490948788485,18.065733454410204,0.0885604597677841,-4.340242505621719
398,1.5177576642388184,2.47429509858507,0.4653225435498563,-0.9565374343462516
399,13.81027860478216,18.92112048369519,0.12997523581706333,-5.11084187891303
400,0.6412398526868976,0.3215112671662793,0.32133751102666414,0.31972858552061834
401,0.2861825050112528,0.0,0.12004910411323613,0.2861825050112528
402,35.148132092265335,22.348108012281887,0.17411051167550426,12.800024079983448
403,26.756052046046563,13.965097003503713,0.08787431136865576,12.79095504254285
404,0.0,0.0,,0.0
405,0.0,0.0,,0.0
406,0.3478396487206268,0.12541660057485177,0.15628022038124392,0.22242304814577502
407,0.0,0.0,,0.0
408,0.16456395985714703,0.09682321555154072,0.5364279366238346,0.06774074430560631
409,0.0,0.028593385023311043,0.3739009663000589,-0.028593385023311043
410,65.63491262071487,78.85548931715782,0.23920076160889522,-13.220576696442947
411,0.0,0.0,,0.0
412,7.704613468274252,9.561676103017147,0.33611796263244,-1.8570626347428947
413,30.339101642337837,33.09581840083286,0.1365830282359028,-2.756716758495024
414,22.21827787578448,30.02858788826474,0.20476393392940598,-7.810310012480262
415,0.04294541470304126,0.03104162051165717,0.8332650195388074,0.011903794191384088
416,92.63677699365388,86.69146417377613,0.6775448390108872,5.945312819877756
417,0.07557841129648274,0.028593385023311043,0.3850559422090647,0.04698502627317169
418,29.591124271417513,35.22271375413567,0.12979696481364308,-5.631589482718155
419,0.1180096956765968,0.0,0.373900966300059,0.1180096956765968
420,0.0,0.0,,0.0
421,0.08228197992857351,0.032890797519941777,0.4022374153881954,0.04939118240863174
422,3.9502719813997764,5.4076735267109015,0.27677517570396853,-1.457401545311125
423,0.0,0.0,,0.0
424,0.0,0.0,,0.0
425,0.07867313045106453,0.0,0.3739009663000589,0.07867313045106453
426,0.0,0.03104162051165717,0.373900966300059,-0.03104162051165717
427,178.79955177940982,194.97080736604232,0.653011881457247,-16.171255586632498
428,0.3689786152627535,0.0,0.1476263493806282,0.3689786152627535
429,0.7960055247573722,0.09007756756656386,0.05749100745442585,0.7059279571908084
430,0.222612254089012,0.0,0.1793165447154413,0.222612254089012
431,193.16820312886225,99.89741645904165,0.16051905889675736,93.2707866698206
432,0.30850308349509453,0.6476806213843699,0.018019886423890037,-0.33917753788927535
433,0.3219102207592761,0.15645822108650895,0.4746969589016772,0.16545199967276716
434,27.624013669643137,32.116677565624535,0.04128668807022816,-4.492663895981398
435,0.5606536150229663,0.05963500553496822,0.007031020981677739,0.501018609487998
436,0.1180096956765968,0.05963500553496822,0.6566117600709441,0.058374690141628584
437,0.15425154174754727,0.2769783506846684,0.2956275609362867,-0.12272680893712115
438,0.0,0.0,,0.0
439,0.0,0.0,,0.0
440,0.0,0.0,,0.0
441,0.0,0.0,,0.0
442,0.0,0.0,,0.0
443,0.0,0.0,,0.0
444,0.0,0.0,,0.0
445,0.0,0.0,,0.0
446,0.0,0.0,,0.0
447,0.0,0.0,,0.0
448,0.0,0.0,,0.0
449,0.0,0.0,,0.0
450,0.0,0.0,,0.0
451,0.0,0.0,,0.0
452,0.0,0.0,,0.0
453,0.0,0.0,,0.0
454,0.0,0.0,,0.0
455,0.0,0.0,,0.0
456,0.0,0.0,,0.0
457,0.0,0.0,,0.0
458,0.0,0.0,,0.0
459,0.0,0.0,,0.0
460,0.0,0.0,,0.0
461,0.0,0.0,,0.0
462,0.0,0.0,,0.0
463,0.0,0.0,,0.0
464,0.0,0.0,,0.0
